Number of particles,times
4,0.017699115044248
9,0.023598820058997
6,0.029498525073746
5,0.035398230088496
8,0.041297935103245
4,0.047197640117994
8,0.053097345132743
5,0.058997050147493
9,0.064896755162242
6,0.070796460176991
8,0.076696165191741
5,0.08259587020649
7,0.088495575221239
7,0.094395280235988
5,0.100294985250738
6,0.106194690265487
9,0.112094395280236
7,0.117994100294985
8,0.123893805309734
11,0.129793510324484
7,0.135693215339233
10,0.141592920353982
9,0.147492625368731
6,0.153392330383481
5,0.15929203539823
14,0.165191740412979
6,0.171091445427728
4,0.176991150442478
8,0.182890855457227
6,0.188790560471977
11,0.194690265486725
6,0.200589970501475
8,0.206489675516225
5,0.212389380530973
7,0.218289085545723
6,0.224188790560472
7,0.230088495575222
6,0.23598820058997
5,0.24188790560472
4,0.247787610619468
4,0.253687315634218
6,0.259587020648968
4,0.265486725663717
5,0.271386430678467
8,0.277286135693215
8,0.283185840707965
7,0.289085545722713
8,0.294985250737463
7,0.300884955752212
6,0.306784660766962
8,0.312684365781712
5,0.31858407079646
6,0.32448377581121
6,0.330383480825958
8,0.336283185840708
7,0.342182890855457
6,0.348082595870207
9,0.353982300884955
6,0.359882005899705
7,0.365781710914455
7,0.371681415929203
9,0.377581120943953
9,0.383480825958702
3,0.389380530973452
6,0.3952802359882
10,0.40117994100295
7,0.407079646017698
8,0.412979351032448
7,0.418879056047198
6,0.424778761061947
8,0.430678466076697
5,0.436578171091445
5,0.442477876106195
7,0.448377581120943
7,0.454277286135693
5,0.460176991150442
6,0.466076696165192
10,0.471976401179942
12,0.47787610619469
6,0.48377581120944
8,0.489675516224188
5,0.495575221238938
6,0.501474926253687
8,0.507374631268437
5,0.513274336283185
10,0.519174041297935
8,0.525073746312685
7,0.530973451327433
10,0.536873156342183
7,0.542772861356932
9,0.548672566371682
5,0.55457227138643
6,0.56047197640118
4,0.56637168141593
4,0.572271386430678
5,0.578171091445428
8,0.584070796460177
4,0.589970501474927
5,0.595870206489675
7,0.601769911504425
9,0.607669616519173
9,0.613569321533923
9,0.619469026548673
9,0.625368731563422
7,0.631268436578172
4,0.63716814159292
7,0.64306784660767
7,0.648967551622418
9,0.654867256637168
9,0.660766961651917
5,0.666666666666667
5,0.672566371681417
4,0.678466076696165
6,0.684365781710915
5,0.690265486725663
4,0.696165191740413
10,0.702064896755162
7,0.707964601769912
5,0.713864306784662
7,0.71976401179941
6,0.72566371681416
7,0.731563421828908
3,0.737463126843658
5,0.743362831858407
8,0.749262536873157
6,0.755162241887905
12,0.761061946902655
7,0.766961651917405
4,0.772861356932153
6,0.778761061946903
4,0.784660766961652
7,0.790560471976402
16,0.79646017699115
8,0.8023598820059
10,0.808259587020648
6,0.814159292035398
10,0.820058997050148
11,0.825958702064897
10,0.831858407079647
5,0.837758112094395
10,0.843657817109145
8,0.849557522123893
8,0.855457227138643
10,0.861356932153392
4,0.867256637168142
6,0.873156342182892
6,0.87905604719764
8,0.88495575221239
5,0.890855457227138
6,0.896755162241888
6,0.902654867256637
6,0.908554572271387
5,0.914454277286137
7,0.920353982300885
4,0.926253687315635
5,0.932153392330383
7,0.938053097345133
6,0.943952802359882
6,0.949852507374632
5,0.95575221238938
11,0.96165191740413
10,0.967551622418878
8,0.973451327433628
9,0.979351032448378
12,0.985250737463127
6,0.991150442477877
11,0.997050147492625
9,1.00294985250738
5,1.00884955752212
10,1.01474926253687
8,1.02064896755162
6,1.02654867256637
9,1.03244837758112
4,1.03834808259587
6,1.04424778761062
12,1.05014749262537
6,1.05604719764012
8,1.06194690265487
6,1.06784660766962
7,1.07374631268437
11,1.07964601769912
10,1.08554572271387
5,1.09144542772861
4,1.09734513274336
5,1.10324483775811
6,1.10914454277286
7,1.11504424778761
6,1.12094395280236
8,1.12684365781711
10,1.13274336283186
8,1.13864306784661
8,1.14454277286136
5,1.15044247787611
6,1.15634218289086
8,1.16224188790561
4,1.16814159292035
8,1.1740412979351
7,1.17994100294985
11,1.1858407079646
8,1.19174041297935
7,1.1976401179941
7,1.20353982300885
10,1.2094395280236
6,1.21533923303835
7,1.2212389380531
5,1.22713864306785
10,1.2330383480826
9,1.23893805309735
6,1.2448377581121
8,1.25073746312684
10,1.25663716814159
6,1.26253687315634
6,1.26843657817109
7,1.27433628318584
7,1.28023598820059
10,1.28613569321534
11,1.29203539823009
7,1.29793510324484
8,1.30383480825959
6,1.30973451327434
5,1.31563421828909
10,1.32153392330384
4,1.32743362831859
9,1.33333333333333
13,1.33923303834808
12,1.34513274336283
5,1.35103244837758
8,1.35693215339233
9,1.36283185840708
5,1.36873156342183
7,1.37463126843658
10,1.38053097345133
6,1.38643067846608
12,1.39233038348083
4,1.39823008849558
10,1.40412979351033
7,1.41002949852507
7,1.41592920353982
4,1.42182890855457
3,1.42772861356932
5,1.43362831858407
7,1.43952802359882
12,1.44542772861357
7,1.45132743362832
12,1.45722713864307
7,1.46312684365782
9,1.46902654867257
16,1.47492625368731
8,1.48082595870207
9,1.48672566371681
9,1.49262536873156
12,1.49852507374631
6,1.50442477876106
11,1.51032448377581
7,1.51622418879056
7,1.52212389380531
12,1.52802359882006
4,1.53392330383481
6,1.53982300884956
12,1.54572271386431
10,1.55162241887906
10,1.5575221238938
10,1.56342182890856
14,1.5693215339233
11,1.57522123893805
8,1.5811209439528
8,1.58702064896755
5,1.5929203539823
7,1.59882005899705
3,1.6047197640118
5,1.61061946902655
7,1.6165191740413
5,1.62241887905605
3,1.6283185840708
4,1.63421828908555
4,1.6401179941003
4,1.64601769911505
5,1.65191740412979
5,1.65781710914454
6,1.66371681415929
34,1.66961651917403
14,1.67551622418878
39,1.68141592920353
21,1.68731563421828
228,1.69321533923303
91,1.69911504424778
22,1.70501474926253
22,1.71091445427728
298,1.71681415929203
100,1.72271386430678
82,1.72861356932153
110,1.73451327433628
79,1.74041297935103
82,1.74631268436578
479,1.75221238938053
354,1.75811209439528
450,1.76401179941003
66,1.76991150442478
96,1.77581120943953
62,1.78171091445428
321,1.78761061946903
75,1.79351032448378
643,1.79941002949853
97,1.80530973451327
90,1.81120943952802
604,1.81710914454277
89,1.82300884955752
649,1.82890855457227
78,1.83480825958702
669,1.84070796460177
151,1.84660766961652
583,1.85250737463127
551,1.85840707964602
84,1.86430678466077
86,1.87020648967552
80,1.87610619469027
261,1.88200589970502
93,1.88790560471977
174,1.89380530973452
64,1.89970501474927
88,1.90560471976402
71,1.91150442477877
95,1.91740412979352
90,1.92330383480827
123,1.92920353982302
58,1.93510324483777
63,1.9410029498525
176,1.94690265486725
175,1.952802359882
53,1.95870206489675
198,1.9646017699115
195,1.97050147492625
190,1.976401179941
186,1.98230088495575
185,1.9882005899705
202,1.99410029498525
184,2
194,2.00589970501475
183,2.0117994100295
192,2.01769911504425
194,2.023598820059
193,2.02949852507375
197,2.0353982300885
192,2.04129793510325
204,2.047197640118
204,2.05309734513275
209,2.0589970501475
1952,2.06489675516225
2003,2.07079646017698
1974,2.07669616519173
2026,2.08259587020648
2006,2.08849557522123
1970,2.09439528023598
2021,2.10029498525073
1976,2.10619469026548
1966,2.11209439528023
1958,2.11799410029498
2015,2.12389380530973
1984,2.12979351032448
1988,2.13569321533923
2047,2.14159292035398
2007,2.14749262536873
2057,2.15339233038348
2018,2.15929203539823
2005,2.16519174041298
1996,2.17109144542773
1995,2.17699115044248
2101,2.18289085545723
2022,2.18879056047198
2015,2.19469026548673
2015,2.20058997050148
2089,2.20648967551622
2083,2.21238938053097
2094,2.21828908554572
2081,2.22418879056047
2117,2.23008849557522
2130,2.23598820058997
2136,2.24188790560472
2121,2.24778761061947
2118,2.25368731563422
2117,2.25958702064897
2097,2.26548672566372
2154,2.27138643067847
2106,2.27728613569322
2109,2.28318584070797
2080,2.28908554572272
2121,2.29498525073747
2087,2.30088495575222
2156,2.30678466076697
2211,2.31268436578172
2163,2.31858407079647
2192,2.32448377581122
2222,2.33038348082597
2209,2.3362831858407
2197,2.34218289085545
2194,2.3480825958702
2269,2.35398230088495
2224,2.3598820058997
2220,2.36578171091445
2224,2.3716814159292
2194,2.37758112094395
2210,2.3834808259587
2220,2.38938053097345
2289,2.3952802359882
2201,2.40117994100295
2233,2.4070796460177
2224,2.41297935103245
2214,2.4188790560472
2302,2.42477876106195
2239,2.4306784660767
2238,2.43657817109145
2238,2.4424778761062
2278,2.44837758112095
2354,2.4542772861357
2342,2.46017699115045
2268,2.4660766961652
2252,2.47197640117993
2284,2.47787610619468
2248,2.48377581120943
2279,2.48967551622418
2283,2.49557522123893
2310,2.50147492625368
2409,2.50737463126843
2305,2.51327433628318
2461,2.51917404129793
2446,2.52507374631268
2457,2.53097345132743
2466,2.53687315634218
2508,2.54277286135693
2502,2.54867256637168
2502,2.55457227138643
2502,2.56047197640118
2527,2.56637168141593
2410,2.57227138643068
2426,2.57817109144543
2507,2.58407079646018
2421,2.58997050147493
2480,2.59587020648968
2493,2.60176991150442
2475,2.60766961651917
2470,2.61356932153392
2533,2.61946902654867
2556,2.62536873156342
2572,2.63126843657817
2566,2.63716814159292
2575,2.64306784660767
2579,2.64896755162242
2604,2.65486725663717
2538,2.66076696165192
2574,2.66666666666667
2583,2.67256637168142
2620,2.67846607669617
2570,2.68436578171092
2619,2.69026548672567
2623,2.69616519174042
2574,2.70206489675517
2631,2.70796460176992
2571,2.71386430678467
2605,2.71976401179942
2622,2.72566371681417
2631,2.73156342182892
2603,2.73746312684365
2659,2.7433628318584
2627,2.74926253687315
2598,2.7551622418879
2613,2.76106194690265
2662,2.7669616519174
2665,2.77286135693215
2683,2.7787610619469
2677,2.78466076696165
2692,2.7905604719764
2697,2.79646017699115
2708,2.8023598820059
2701,2.80825958702065
2721,2.8141592920354
2729,2.82005899705015
2735,2.8259587020649
2740,2.83185840707965
2734,2.8377581120944
2735,2.84365781710915
2726,2.8495575221239
2724,2.85545722713865
2725,2.8613569321534
2734,2.86725663716815
2739,2.87315634218288
2734,2.87905604719763
2731,2.88495575221238
2738,2.89085545722713
2735,2.89675516224188
2748,2.90265486725663
2773,2.90855457227138
2752,2.91445427728613
2749,2.92035398230088
2752,2.92625368731563
2748,2.93215339233038
2748,2.93805309734513
2741,2.94395280235988
2755,2.94985250737463
2767,2.95575221238938
2754,2.96165191740413
2761,2.96755162241888
2763,2.97345132743363
2769,2.97935103244838
2760,2.98525073746313
2767,2.99115044247788
2767,2.99705014749263
2779,3.00294985250738
2774,3.00884955752212
2775,3.01474926253687
2773,3.02064896755162
2772,3.02654867256637
2776,3.03244837758112
2771,3.03834808259587
2768,3.04424778761062
2771,3.05014749262537
2763,3.05604719764012
2766,3.06194690265487
2771,3.06784660766962
2763,3.07374631268437
2780,3.07964601769912
2765,3.08554572271387
2775,3.09144542772862
2781,3.09734513274337
2779,3.10324483775812
2777,3.10914454277287
2805,3.11504424778762
2824,3.12094395280237
2811,3.12684365781712
2807,3.13274336283187
2814,3.1386430678466
2804,3.14454277286135
2814,3.1504424778761
2811,3.15634218289085
2815,3.1622418879056
2831,3.16814159292035
2822,3.1740412979351
2825,3.17994100294985
2829,3.1858407079646
2828,3.19174041297935
2829,3.1976401179941
2825,3.20353982300885
2815,3.2094395280236
2816,3.21533923303835
2812,3.2212389380531
2822,3.22713864306785
2826,3.2330383480826
2828,3.23893805309735
2834,3.2448377581121
2824,3.25073746312685
2842,3.2566371681416
2834,3.26253687315635
2837,3.2684365781711
2839,3.27433628318583
2832,3.28023598820058
2830,3.28613569321533
2832,3.29203539823008
2834,3.29793510324483
2837,3.30383480825958
2839,3.30973451327433
2836,3.31563421828908
2839,3.32153392330383
2835,3.32743362831858
2839,3.33333333333333
2840,3.33923303834808
2846,3.34513274336283
2857,3.35103244837758
2852,3.35693215339233
2856,3.36283185840708
2866,3.36873156342183
2797,3.37463126843658
2841,3.38053097345133
2856,3.38643067846608
2762,3.39233038348083
2825,3.39823008849557
2843,3.40412979351032
2852,3.41002949852507
2861,3.41592920353982
2842,3.42182890855457
2875,3.42772861356932
2840,3.43362831858407
2859,3.43952802359882
2863,3.44542772861357
2824,3.45132743362832
2875,3.45722713864307
3027,3.46312684365782
3241,3.46902654867257
2243,3.47492625368732
3245,3.48082595870207
3363,3.48672566371682
25,3.49262536873157
27,3.49852507374632
25,3.50442477876107
49,3.51032448377582
22,3.51622418879057
24,3.52212389380532
22,3.52802359882007
24,3.53392330383482
22,3.53982300884955
21,3.5457227138643
18,3.55162241887905
18,3.5575221238938
20,3.56342182890855
44,3.5693215339233
18,3.57522123893805
18,3.5811209439528
17,3.58702064896755
16,3.5929203539823
15,3.59882005899705
14,3.6047197640118
13,3.61061946902655
14,3.6165191740413
13,3.62241887905605
15,3.6283185840708
13,3.63421828908555
14,3.6401179941003
13,3.64601769911505
15,3.6519174041298
13,3.65781710914455
13,3.6637168141593
13,3.66961651917403
12,3.67551622418878
12,3.68141592920353
12,3.68731563421828
12,3.69321533923303
12,3.69911504424778
13,3.70501474926253
11,3.71091445427728
12,3.71681415929203
13,3.72271386430678
11,3.72861356932153
11,3.73451327433628
11,3.74041297935103
10,3.74631268436578
10,3.75221238938053
12,3.75811209439528
9,3.76401179941003
9,3.76991150442478
11,3.77581120943953
11,3.78171091445428
9,3.78761061946903
9,3.79351032448378
9,3.79941002949853
11,3.80530973451327
10,3.81120943952802
11,3.81710914454277
201,3.82300884955752
190,3.82890855457227
188,3.83480825958702
191,3.84070796460177
188,3.84660766961652
84,3.85250737463127
83,3.85840707964602
187,3.86430678466077
81,3.87020648967552
186,3.87610619469027
185,3.88200589970502
186,3.88790560471977
180,3.89380530973452
181,3.89970501474927
181,3.90560471976402
183,3.91150442477877
179,3.91740412979352
177,3.92330383480827
34,3.92920353982302
78,3.93510324483775
77,3.9410029498525
79,3.94690265486725
78,3.952802359882
75,3.95870206489675
81,3.9646017699115
75,3.97050147492625
76,3.976401179941
75,3.98230088495575
37,3.9882005899705
36,3.99410029498525
76,4
13,4.00589970501475
37,4.0117994100295
40,4.01769911504425
74,4.023598820059
40,4.02949852507375
28,4.0353982300885
40,4.04129793510325
27,4.047197640118
10,4.05309734513275
37,4.0589970501475
36,4.06489675516223
41,4.07079646017698
19,4.07669616519173
72,4.08259587020648
38,4.08849557522123
12,4.09439528023598
37,4.10029498525073
36,4.10619469026548
37,4.11209439528023
26,4.11799410029498
36,4.12389380530973
36,4.12979351032448
20,4.13569321533923
37,4.14159292035398
37,4.14749262536873
37,4.15339233038348
37,4.15929203539823
41,4.16519174041298
35,4.17109144542773
35,4.17699115044248
17,4.18289085545723
38,4.18879056047198
31,4.19469026548673
34,4.20058997050148
36,4.20648967551622
38,4.21238938053097
38,4.21828908554572
37,4.22418879056047
36,4.23008849557522
40,4.23598820058997
38,4.24188790560472
40,4.24778761061947
34,4.25368731563422
37,4.25958702064897
37,4.26548672566372
40,4.27138643067847
36,4.27728613569322
37,4.28318584070797
35,4.28908554572272
36,4.29498525073747
23,4.30088495575222
35,4.30678466076697
11,4.31268436578172
35,4.31858407079647
36,4.32448377581122
34,4.33038348082597
38,4.3362831858407
34,4.34218289085545
32,4.3480825958702
36,4.35398230088495
33,4.3598820058997
33,4.36578171091445
39,4.3716814159292
36,4.37758112094395
34,4.3834808259587
23,4.38938053097345
35,4.3952802359882
32,4.40117994100295
32,4.4070796460177
18,4.41297935103245
35,4.4188790560472
33,4.42477876106195
33,4.4306784660767
35,4.43657817109145
38,4.4424778761062
34,4.44837758112095
32,4.4542772861357
36,4.46017699115045
31,4.46607669616518
34,4.47197640117993
33,4.47787610619468
32,4.48377581120943
36,4.48967551622418
35,4.49557522123893
33,4.50147492625368
33,4.50737463126843
17,4.51327433628318
32,4.51917404129793
34,4.52507374631268
31,4.53097345132743
21,4.53687315634218
32,4.54277286135693
31,4.54867256637168
31,4.55457227138643
33,4.56047197640118
33,4.56637168141593
33,4.57227138643068
31,4.57817109144543
17,4.58407079646018
30,4.58997050147493
31,4.59587020648968
29,4.60176991150443
31,4.60766961651917
33,4.61356932153392
30,4.61946902654867
31,4.62536873156342
15,4.63126843657817
33,4.63716814159292
31,4.64306784660767
34,4.64896755162242
31,4.65486725663717
29,4.66076696165192
13,4.66666666666667
31,4.67256637168142
31,4.67846607669617
23,4.68436578171092
29,4.69026548672567
32,4.69616519174042
20,4.70206489675517
30,4.70796460176992
32,4.71386430678467
30,4.71976401179942
31,4.72566371681417
30,4.73156342182892
29,4.73746312684365
30,4.7433628318584
28,4.74926253687315
29,4.7551622418879
28,4.76106194690265
29,4.7669616519174
30,4.77286135693215
12,4.7787610619469
32,4.78466076696165
28,4.7905604719764
11,4.79646017699115
30,4.8023598820059
27,4.80825958702065
27,4.8141592920354
29,4.82005899705015
13,4.8259587020649
21,4.83185840707965
28,4.8377581120944
26,4.84365781710915
28,4.8495575221239
26,4.85545722713865
24,4.86135693215338
26,4.86725663716813
25,4.87315634218288
25,4.87905604719763
25,4.88495575221238
24,4.89085545722713
25,4.89675516224188
25,4.90265486725663
23,4.90855457227138
25,4.91445427728613
27,4.92035398230088
26,4.92625368731563
26,4.93215339233038
28,4.93805309734513
26,4.94395280235988
27,4.94985250737463
25,4.95575221238938
26,4.96165191740413
24,4.96755162241888
27,4.97345132743363
26,4.97935103244838
26,4.98525073746313
19,4.99115044247788
21,4.99705014749263
24,5.00294985250738
24,5.00884955752212
24,5.01474926253687
23,5.02064896755162
26,5.02654867256637
23,5.03244837758112
28,5.03834808259587
23,5.04424778761062
25,5.05014749262537
23,5.05604719764012
29,5.06194690265487
24,5.06784660766962
25,5.07374631268437
25,5.07964601769912
23,5.08554572271387
23,5.09144542772862
23,5.09734513274337
23,5.10324483775812
24,5.10914454277287
24,5.11504424778762
26,5.12094395280237
24,5.12684365781712
26,5.13274336283185
23,5.1386430678466
24,5.14454277286135
26,5.1504424778761
14,5.15634218289085
24,5.1622418879056
25,5.16814159292035
10,5.1740412979351
24,5.17994100294985
22,5.1858407079646
11,5.19174041297935
26,5.1976401179941
26,5.20353982300885
23,5.2094395280236
24,5.21533923303835
25,5.2212389380531
27,5.22713864306785
23,5.2330383480826
22,5.23893805309735
24,5.2448377581121
25,5.25073746312685
25,5.2566371681416
25,5.26253687315635
24,5.26843657817108
25,5.27433628318583
23,5.28023598820058
23,5.28613569321533
22,5.29203539823008
23,5.29793510324483
26,5.30383480825958
25,5.30973451327433
24,5.31563421828908
23,5.32153392330383
24,5.32743362831858
23,5.33333333333333
24,5.33923303834808
23,5.34513274336283
26,5.35103244837758
23,5.35693215339233
21,5.36283185840708
26,5.36873156342183
25,5.37463126843658
21,5.38053097345133
23,5.38643067846608
21,5.39233038348083
21,5.39823008849558
13,5.40412979351032
25,5.41002949852507
22,5.41592920353982
23,5.42182890855457
25,5.42772861356932
24,5.43362831858407
19,5.43952802359882
22,5.44542772861357
21,5.45132743362832
24,5.45722713864307
26,5.46312684365782
21,5.46902654867257
24,5.47492625368732
23,5.48082595870207
14,5.48672566371682
